web-scraper-order,web-scraper-start-url,nama-resto,nama-resto-href,nama-makanan,harga-makanan,detail-makanan
"1520911190-3637","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Mie/Bihun/Kwetiau Ayam Baso","Rp. 20,000",""
"1520909658-1359","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Cakar Ayam Saus Thai","Rp. 57,750","Medium: Rp.86.625
Large: Rp.115.500"
"1520909414-1208","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Paru sate","Rp. 13,000",""
"1520910700-2995","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Tomio polos","Rp. 66,000",""
"1520910700-2974","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kangkung cah ayam","Rp. 79,200",""
"1520910575-2626","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Nasi+kikil/Tunjang","Rp. 25,300",""
"1520910514-2564","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Juice Mangga","Rp. 16,500",""
"1520909414-1198","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Ayam goreng","Rp. 13,500",""
"1520910575-2610","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Martabak Mesir","Rp. 37,400",""
"1520910514-2424","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Ayam Pop","Rp. 20,900",""
"1520910700-3017","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Bihun goreng seafood","Rp. 60,000",""
"1520910823-3229","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Pete Cah Udang","Rp. 16,500",""
"1520910325-1903","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Angsio Tahu Ati Ampela","Rp. 48,000",""
"1520909303-1042","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Susu Orange Squash","Rp. 16,500",""
"1520909658-1445","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Ayam Goreng Renyah(W)","Rp. 170,940",""
"1520910575-2648","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Gulai gajeboh","Rp. 20,900",""
"1520910451-2107","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ikan Gurame Tim","Rp. 121,000","Reguler"
"1520911312-3853","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Ikan Papakulu Bakar kecap","Rp. 10,000","Per Porsi"
"1520909535-1331","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Lalampa (pre order)","Rp. 5,000","Per Pcs (Min 10)"
"1520910514-2604","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Puding","Rp. 7,700",""
"1520909321-1088","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Sup Iga + Otot","Rp. 63,800",""
"1520910761-3131","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Paket Exclusive 1","Rp. 80,000","Nasi+Cakalang Bakar Rica+Kangkung Tumis Bunga Pepaya+Sayur Campur (Bihun, Wortel, Buncis, Kentang)+Perkedel Jagung+Sambal Dabu-Dabu+Puding+Kerupuk+Buah+Air Mineral 330ml"
"1520910823-3144","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Konro Bakar","Rp. 47,300","Small"
"1520909658-1428","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Tumis Sapi Saus Tiram","Rp. 159,390",""
"1520910142-1715","https://www.pumasera.com/content/restaurant","Sheik Kebab","https://www.pumasera.com/content/restaurant/detail/sheik-kebab","Kebab Jumbo + Teh Tarik Botol (Mint/Blackcurrant/Original)","Rp. 25,000",""
"1520911312-3890","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Teh tawar","Rp. 4,000",""
"1520910885-3398","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Nasi Hainam Panggang","Rp. 47,355",""
"1520911251-3800","https://www.pumasera.com/content/restaurant","Oto Bento","https://www.pumasera.com/content/restaurant/detail/oto-bento","Teh Manis Panas","Rp. 5,000",""
"1520911007-3588","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Juice Jambu","Rp. 15,400",""
"1520909658-1478","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Angsio Sawi Ham Cincang","Rp. 63,525",""
"1520910325-1875","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Cumi Cah Kailan","Rp. 50,000",""
"1520909414-1229","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Buncis udang","Rp. 6,000",""
"1520910823-3149","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Konro Bakar Asam Pedas","Rp. 80,300","Normal"
"1520911190-3646","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kapal Selam","Rp. 17,000",""
"1520910885-3397","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Nasi Siram Ayam Jamur","Rp. 48,510",""
"1520910451-2251","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Tahu","Rp. 11,000","Pcs"
"1520910451-2165","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Pare Cah Sayur Asin","Rp. 49,500","Reguler"
"1520910082-1702","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Es Kunyit Asem","Rp. 10,000",""
"1520910325-1937","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Kangkung Cah Sapi","Rp. 50,000",""
"1520910451-2132","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Udang Bumbu Pedas","Rp. 187,000","Large"
"1520910451-2158","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Kailan Saus Tiram","Rp. 49,500","Reguler"
"1520909414-1205","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Limpa","Rp. 13,000",""
"1520910387-2036","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Hot/Ice Thai Tea","Rp. 19,800",""
"1520910700-2917","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Udang kluyuk","Rp. 105,600",""
"1520909303-963","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Tumis Genjer","Rp. 22,000",""
"1520910575-2658","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Ikan Tenggiri Gulai","Rp. 19,800",""
"1520910700-3011","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Bihun baso sapi","Rp. 39,600",""
"1520910575-2622","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Nasi+ayam gulai","Rp. 25,300",""
"1520909839-1526","https://www.pumasera.com/content/restaurant","Soto Betawi Haji Maruf","https://www.pumasera.com/content/restaurant/detail/soto-betawi-haji-maruf","Biaya Catering","Rp. 200,000","Minimal 100 porsi, pelanggan menyediakan 2 meja ukuran standar catering."
"1520910451-2318","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Cumi Goreng Mentega","Rp. 132,000","Large"
"1520910637-2690","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Ikan Mas Goreng","Rp. 16,500",""
"1520910451-2209","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Haisom","Rp. 165,000","Pax"
"1520910451-2267","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Bubur Kodok","Rp. 33,000","Pax"
"1520910946-3475","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Ayam Sambel Mercon","Rp. 12,000",""
"1520910451-2157","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Kailan Cah Sapi","Rp. 121,000","Large"
"1520910514-2578","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Jeruk","Rp. 15,400",""
"1520910700-2844","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Ayam kluyuk","Rp. 79,200",""
"1520909303-965","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Nasi Goreng Iga","Rp. 49,500",""
"1520911251-3805","https://www.pumasera.com/content/restaurant","Oto Bento","https://www.pumasera.com/content/restaurant/detail/oto-bento","NESTLE Orange","Rp. 10,000",""
"1520910514-2441","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Gulai Kepala Kakap","Rp. 77,000",""
"1520909658-1398","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Filet Kerapu Saus BBQ Bakar(S)","Rp. 217,140",""
"1520909321-1130","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Es Jeruk Kelapa","Rp. 26,400",""
"1520909474-1280","https://www.pumasera.com/content/restaurant","Tinoor Masakan Asli Manado","https://www.pumasera.com/content/restaurant/detail/tinoor-masakan-asli-manado","Cucur","Rp. 5,500",""
"1520910202-1736","https://www.pumasera.com/content/restaurant","Sate Babi Johan","https://www.pumasera.com/content/restaurant/detail/sate-babi-johan","Bakut Sayur Asin","Rp. 27,000","1/2 porsi"
"1520910514-2430","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Ayam Bakar","Rp. 18,700",""
"1520910264-1802","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Tumis Jantung Pisang Daun Singkong","Rp. 14,300",""
"1520910325-1861","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Udang Cah Jamur","Rp. 55,000",""
"1520910451-2220","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ubur Ubur","Rp. 33,000","Pax"
"1520910575-2614","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Paket 1","Rp. 33,000","Nasi+Rendang+Sayur+Sambal+Lalap+Pisang"
"1520910637-2702","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Sambel Goreng Jengkol","Rp. 15,950",""
"1520910082-1713","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Nasi Tumpeng 25 Orang","Rp. 700,000",""
"1520911312-3871","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Pallu bassa","Rp. 27,500","Per Porsi"
"1520909535-1330","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Balapis (pre order)","Rp. 5,000","Per Pcs (Min 10)"
"1520909658-1490","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Lumpia Goreng Isi Talas(porsi)","Rp. 43,890",""
"1520911312-3875","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Nasi goreng seafood","Rp. 27,500","Per Porsi"
"1520910575-2649","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Gulai Tunjang","Rp. 20,900",""
"1520909321-1065","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Terong Tepung Penyet","Rp. 20,900",""
"1520910700-2873","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Cumi cah jamur","Rp. 93,600",""
"1520909658-1454","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Angsio Tahu Babi Cincang(S)","Rp. 63,525",""
"1520910823-3222","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Kangkung Cah Sapi","Rp. 33,000",""
"1520910700-2952","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Bubur seafood","Rp. 42,000",""
"1520910020-1586","https://www.pumasera.com/content/restaurant","Sop Buntut Mangga Besar","https://www.pumasera.com/content/restaurant/detail/sop-buntut-mangga-besar","Ayam Goreng","Rp. 19,000",""
"1520910823-3182","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Bawal","Rp. 24,750","Per Ons"
"1520910823-3206","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Cumi Masak Hitam Makassar","Rp. 66,000",""
"1520910514-2598","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Aqua Gelas","Rp. 1,100",""
"1520910082-1653","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Nasi Gudeg Telur","Rp. 20,000",""
"1520909658-1411","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Nasi Goreng Babi Cincang Zaitun(S)","Rp. 66,990",""
"1520910325-1848","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Babi Cah Pete Kecap","Rp. 50,000",""
"1520910761-3116","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Tambahan Kerupuk","Rp. 5,000",""
"1520910387-2037","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Hot/Ice Chocolate","Rp. 27,500",""
"1520910885-3334","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Ikan Dori Telur Asin","Rp. 56,595",""
"1520910885-3305","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Sapi Sichuan","Rp. 56,595",""
"1520910575-2668","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Urap","Rp. 12,100",""
"1520911190-3688","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kembang Kol Polos","Rp. 19,000",""
"1520910700-3100","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Juice melon","Rp. 0",""
"1520910885-3304","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Sapi Hotplate","Rp. 56,595",""
"1520909535-1296","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Ayam Panggang 1/4","Rp. 20,000","per potong"
"1520910700-2821","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Nasi goreng kepiting istimewa","Rp. 66,000",""
"1520910700-2977","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Toge cah tahu sapi telor puyuh","Rp. 92,400",""
"1520909321-1060","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Ayam Goreng Tepung","Rp. 34,100","Tidak Pedas, Sedang, Pedas, Super Pedas"
"1520909303-926","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Sate Kambing","Rp. 45,100",""
"1520910885-3390","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Nasi Goreng Hongkong","Rp. 43,890",""
"1520909303-986","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Tempe Crispy","Rp. 8,800",""
"1520909303-1009","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Juice Kedondong","Rp. 20,900",""
"1520910451-2416","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Lo Mie Sapi","Rp. 55,000","Pax"
"1520910637-2800","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Soto Makassar","Rp. 14,300","Per Porsi+Pondok"
"1520910885-3325","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Cumi Sarang","Rp. 60,060",""
"1520910514-2423","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Nasi Putih Sayur","Rp. 9,900",""
"1520910514-2587","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Es Teler","Rp. 17,600",""
"1520910885-3381","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Mun Tahu Ayam Ikan Asin","Rp. 45,045",""
"1520910082-1687","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Paket Nasi Bebek Kremes","Rp. 37,000","Nasi bebek kremes,lalap,pisang,krupuk,tumis kacang,tahu/tempe"
"1520910451-2139","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Udang Goreng Tepung","Rp. 187,000","Large"
"1520910387-1967","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Smoked Beef","Rp. 48,400","Large"
"1520911007-3562","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Fu Yung Hai Kepiting","Rp. 30,800","Porsi"
"1520910451-2068","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Paikut Sayur Asin Kuah","Rp. 115,500","Pax"
"1520910946-3519","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Nampan Kebuli Mandi Ayam (10 Org)","Rp. 430,000","Tekstur nasi berbeda dengan nasi kebuli biasa, butiran beras lebih panjang (nasi impor)"
"1520911007-3583","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Es Kelapa Muda (Gelas)","Rp. 11,000",""
"1520910637-2738","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Juice Melon","Rp. 16,500",""
"1520910637-2788","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Sambel Goreng Udang","Rp. 23,100","Per Box"
"1520910637-2692","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Ikan Kembung Goreng","Rp. 16,500",""
"1520909658-1451","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Tumis Kodok Cabe Kering(S)","Rp. 94,710",""
"1520910264-1828","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Es Jeruk","Rp. 17,600",""
"1520910700-3087","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Es buah","Rp. 0",""
"1520911190-3726","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Cumi Kluyuk","Rp. 27,000",""
"1520910451-2095","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Mun Haisom","Rp. 462,000","Large"
"1520909899-1549","https://www.pumasera.com/content/restaurant","Soto Ambengan Pak Sadi","https://www.pumasera.com/content/restaurant/detail/soto-ambengan-pak-sadi","Es Teh Manis","Rp. 5,500",""
"1520909348-1187","https://www.pumasera.com/content/restaurant","Warung Bejo","https://www.pumasera.com/content/restaurant/detail/warung-bejo","ES BEJO TENGGENG","Rp. 10,000",""
"1520910325-1867","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Ikan Gurame Cah Caisim","Rp. 50,000",""
"1520911007-3580","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Es Jeruk Nipis / Lemon Tea","Rp. 13,750",""
"1520909718-1502","https://www.pumasera.com/content/restaurant","Soto Mie Sarodja","https://www.pumasera.com/content/restaurant/detail/soto-mie-sarodja","Soto Mie Bakso","Rp. 37,000","Soto mie daging + 2 butir bakso"
"1520911067-3601","https://www.pumasera.com/content/restaurant","Pempek Pak Raden","https://www.pumasera.com/content/restaurant/detail/pempek-pak-raden","Pempek Kulit","Rp. 7,000",""
"1520909658-1410","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Nasi Goreng Ayam & Ikan Asin Cincang(S)","Rp. 63,525",""
"1520910451-2314","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Cumi Goreng Tepung","Rp. 132,000","Large"
"1520910637-2808","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Tempura","Rp. 15,400","Per Porsi+Pondok"
"1520909414-1200","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Ayam bakar","Rp. 14,000",""
"1520909535-1320","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Sayur Acar","Rp. 40,000","Porsi Besar"
"1520910514-2514","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Nasi Ikan Tenggiri Asam Pedas","Rp. 22,000",""
